session_id,interaction_number,move_number,timestamp,micro_timestamp,content,phase,move_type,modality,source,cognitive_load,context
unified_session_20250812_203743,1,1,2025-08-12T20:37:56.337600,1755049076.3376,"I'm creating a community learning center that will serve as a hub for education, workshops, and community events.",unknown,general,text,student,0.132,"{""sentence_position"": 0, ""text_length"": 113, ""has_question"": false, ""word_count"": 18, ""complexity_score"": 0.7333333333333334}"
unified_session_20250812_203743,1,2,2025-08-12T20:37:56.437600,1755049076.4376,"The building needs to include classrooms, a library, multipurpose spaces, and outdoor learning areas.",unknown,general,text,student,0.13,"{""sentence_position"": 1, ""text_length"": 101, ""has_question"": false, ""word_count"": 14, ""complexity_score"": 0.9285714285714286}"
unified_session_20250812_203743,1,3,2025-08-12T20:37:56.537600,1755049076.5376,I want it to be welcoming to all ages and accessible to everyone in the community.,unknown,general,text,student,0.067,"{""sentence_position"": 2, ""text_length"": 82, ""has_question"": false, ""word_count"": 16, ""complexity_score"": 0.41875}"
unified_session_20250812_203743,1,1,2025-08-12T20:37:56.637600,1755049076.6376,"Hello there,",unknown,general,text,agent,0.013000000000000001,"{""sentence_position"": 0, ""text_length"": 12, ""has_question"": false, ""word_count"": 2, ""complexity_score"": 0.65}"
unified_session_20250812_203743,1,2,2025-08-12T20:37:56.737600,1755049076.7376,I'm thrilled to hear about your interest in designing a community learning center!,unknown,general,text,agent,0.07,"{""sentence_position"": 1, ""text_length"": 82, ""has_question"": false, ""word_count"": 13, ""complexity_score"": 0.5384615384615385}"
unified_session_20250812_203743,1,3,2025-08-12T20:37:56.837600,1755049076.8376,It's a wonderful project that has the potential to significantly impact your community positively.,unknown,general,text,agent,0.085,"{""sentence_position"": 2, ""text_length"": 98, ""has_question"": false, ""word_count"": 14, ""complexity_score"": 0.6071428571428571}"
unified_session_20250812_203743,1,4,2025-08-12T20:37:56.937600,1755049076.9376,Creating a space that's inclusive and accessible for everyone is a beautiful objective.,unknown,general,text,agent,0.075,"{""sentence_position"": 3, ""text_length"": 87, ""has_question"": false, ""word_count"": 13, ""complexity_score"": 0.5769230769230769}"
unified_session_20250812_203743,1,5,2025-08-12T20:37:57.037600,1755049077.0376,Have you thought about the specific ways you'd like to achieve this?,unknown,general,text,agent,0.056999999999999995,"{""sentence_position"": 4, ""text_length"": 68, ""has_question"": true, ""word_count"": 12, ""complexity_score"": 0.475}"
unified_session_20250812_203743,1,6,2025-08-12T20:37:57.137600,1755049077.1376,Considering different user groups' needs could open up some exciting design possibilities.,unknown,analysis,text,agent,0.0869,"{""sentence_position"": 5, ""text_length"": 90, ""has_question"": false, ""word_count"": 12, ""complexity_score"": 0.6583333333333333}"
unified_session_20250812_203743,1,7,2025-08-12T20:37:57.237600,1755049077.2376,I'm also curious about the outdoor learning areas yo,unknown,general,text,agent,0.044000000000000004,"{""sentence_position"": 6, ""text_length"": 52, ""has_question"": false, ""word_count"": 9, ""complexity_score"": 0.48888888888888893}"
unified_session_20250812_203743,2,1,2025-08-12T20:38:42.570672,1755049122.570672,The community learning center is designed to be an inclusive space that fosters education and connection for all ages.,ideation,general,text,student,0.10000000000000002,"{""sentence_position"": 0, ""text_length"": 118, ""has_question"": false, ""word_count"": 19, ""complexity_score"": 0.5263157894736843}"
